ms.zoning,lot.frontage,lot.area,street,alley,lot.shape,land.contour,lot.config,land.slope,neighborhood,condition.1,condition.2,bldg.type,house.style,overall.qual,overall.cond,year.built,year.remod.add,roof.style,roof.matl,exterior.1st,exterior.2nd,mas.vnr.type,mas.vnr.area,exter.qual,exter.cond,foundation,bsmt.qual,bsmt.cond,bsmt.exposure,bsmtfin.type.1,bsmtfin.sf.1,bsmtfin.type.2,bsmtfin.sf.2,bsmt.unf.sf,total.bsmt.sf,heating,heating.qc,central.air,electrical,x1st.flr.sf,x2nd.flr.sf,low.qual.fin.sf,gr.liv.area,bsmt.full.bath,bsmt.half.bath,full.bath,half.bath,bedroom.abvgr,kitchen.abvgr,kitchen.qual,totrms.abvgrd,functional,fireplaces,fireplace.qu,garage.type,garage.yr.blt,garage.finish,garage.cars,garage.area,garage.qual,garage.cond,paved.drive,wood.deck.sf,open.porch.sf,enclosed.porch,x3ssn.porch,screen.porch,pool.area,pool.qc,fence,misc.feature,mo.sold,yr.sold,sale.type,sale.condition,saleprice,ln.lot.frontage,ln.lot.area,house.age,yrs.since.remod,has.2nd.floor
RL,80,11250,Pave,No Alley,IR1,Lvl,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0,Gd,TA,CBlock,Gd,TA,No Exposure,ALQ,767,Unf,0,441,1208,GasA,TA,Y,SB,1208,0,0,1208,1,0,1,1,3,1,TA,6,Typ,1,TA,A,1977,RFn,2,546,TA,TA,Y,198,42,0,0,0,0,No Pool,No Fence,No Feature,6,2006,Warranty Deed,Normal,165000,4.382026634673881,9.328123407632566,29,29,0
RL,36,3640,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,Greens,Norm,Norm,Twnhs,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,860,Unf,0,176,1036,GasA,TA,Y,SB,1036,0,0,1036,1,0,1,0,1,1,Gd,4,Typ,1,TA,D,1980,Fin,2,484,TA,TA,Y,133,108,0,0,0,0,No Pool,No Fence,No Feature,9,2006,Warranty Deed,Normal,188000,3.58351893845611,8.199738960630786,26,26,0
RL,40,3874,Pave,No Alley,IR1,Lvl,Inside,Gtl,Greens,Norm,Norm,TwnhsE,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,807,Unf,0,419,1226,GasA,TA,Y,SB,1226,0,0,1226,1,0,1,0,1,1,Gd,4,Typ,1,Fa,A,1980,Fin,2,484,TA,TA,Y,133,78,0,0,0,0,No Pool,No Fence,No Feature,7,2006,Warranty Deed,Normal,190000,3.6888794541139363,8.262042843966942,26,26,0
RL,40,3876,Pave,No Alley,IR1,Lvl,Inside,Gtl,Greens,Norm,Norm,Twnhs,1Story,8,5,1978,1978,Gable,CompShg,Wd Sdng,Plywood,None,0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,652,Rec,526,48,1226,GasA,TA,Y,SB,1226,0,0,1226,1,0,1,0,1,1,Gd,4,Typ,1,TA,A,1978,Fin,2,484,TA,TA,Y,133,60,0,0,0,0,No Pool,No Fence,No Feature,7,2006,Warranty Deed,Normal,170000,3.6888794541139363,8.262558973010657,28,28,0
RL,102,10192,Pave,No Alley,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1968,1992,Gable,CompShg,MetalSd,MetalSd,BrkFace,143,TA,TA,CBlock,TA,TA,No Exposure,Unf,0,Unf,0,570,570,GasA,Gd,Y,SB,1222,698,0,1920,0,0,3,0,4,1,Gd,8,Typ,1,TA,A,1968,RFn,2,487,TA,TA,Y,0,98,0,0,0,0,No Pool,GdPrv,No Feature,9,2006,Warranty Deed,Normal,170000,4.624972813284271,9.229358377811945,38,14,1
RL,80,20781,Pave,No Alley,Mod+ IR,Lvl,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,CompShg,BrkFace,HdBoard,None,0,TA,TA,CBlock,TA,TA,No Exposure,BLQ,297,Rec,68,1203,1568,GasA,TA,Y,SB,2156,0,0,2156,0,0,2,0,3,1,TA,9,Typ,1,Gd,A,1968,RFn,2,508,Gd,TA,Y,0,80,0,290,0,0,No Pool,No Fence,No Feature,6,2006,Warranty Deed,Normal,262500,4.382026634673881,9.941794386690715,38,3,0
RL,90,11700,Pave,No Alley,Reg,Lvl,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,420,TA,TA,CBlock,TA,TA,No Exposure,ALQ,404,Unf,0,304,708,GasA,Gd,Y,SB,708,708,0,1416,0,0,2,1,3,1,TA,7,Typ,1,TA,A,1968,RFn,2,776,TA,TA,Y,0,169,0,0,119,0,No Pool,No Fence,No Feature,5,2006,Warranty Deed,Normal,179900,4.499809670330265,9.367344120785848,38,38,1
RL,80,11029,Pave,No Alley,IR1,Lvl,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,220,TA,TA,CBlock,TA,TA,Mn,BLQ,619,Unf,0,435,1054,GasA,TA,Y,SB,1512,1142,0,2654,1,0,2,1,4,1,Gd,9,Typ,1,Gd,A,1968,Unf,2,619,TA,TA,Y,0,65,0,0,222,0,No Pool,No Fence,No Feature,8,2006,Warranty Deed,Normal,250000,4.382026634673881,9.308283446306147,38,22,1
RL,78,10140,Pave,No Alley,Reg,Lvl,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,264,TA,TA,CBlock,TA,TA,No Exposure,BLQ,553,LwQ,68,713,1334,GasA,Gd,Y,SB,1334,0,0,1334,1,0,2,0,3,1,TA,7,Typ,0,No Fireplace,A,1967,RFn,2,477,TA,TA,Y,0,20,35,0,264,0,No Pool,No Fence,No Feature,4,2006,Warranty Deed,Normal,164500,4.356708826689592,9.224243277145174,39,39,0
RL,80,9600,Pave,No Alley,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1969,1969,Hip,CompShg,HdBoard,HdBoard,BrkFace,168,TA,TA,CBlock,TA,TA,No Exposure,Unf,0,Unf,0,1164,1164,GasA,TA,Y,SB,1164,0,0,1164,0,0,1,1,3,1,TA,6,Typ,0,No Fireplace,A,1969,Unf,2,528,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,7,2006,Other,Normal,140000,4.382026634673881,9.169518377455928,37,37,0
RL,75,9750,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,Av,ALQ,400,Rec,480,100,980,GasA,Gd,Y,SB,980,0,0,980,0,0,2,0,3,1,TA,6,Typ,0,No Fireplace,A,1967,Fin,1,384,TA,TA,Y,68,0,0,0,0,0,No Pool,No Fence,No Feature,10,2006,Warranty Deed,Normal,135500,4.31748811353631,9.185022563991893,39,39,0
RL,80,9600,Pave,No Alley,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No Exposure,ALQ,758,Unf,0,293,1051,GasA,Gd,Y,SB,1051,0,0,1051,1,0,1,0,3,1,TA,6,Typ,0,No Fireplace,A,1968,RFn,2,504,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,7,2006,Warranty Deed,Normal,142000,4.382026634673881,9.169518377455928,38,38,0
RL,78,9360,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,1968,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,203,TA,TA,CBlock,TA,TA,Av,ALQ,760,Unf,0,216,976,GasA,TA,Y,SB,976,0,0,976,1,0,1,0,2,1,Gd,4,Typ,1,Fa,A,1968,RFn,2,504,TA,TA,Y,94,0,0,0,0,0,No Pool,No Fence,No Feature,8,2006,Warranty Deed,Not Normal,157500,4.356708826689592,9.144200569471638,38,2,0
RL,70,8400,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,168,TA,TA,CBlock,TA,TA,Av,BLQ,1016,Unf,0,36,1052,GasA,Gd,Y,SB,1052,0,0,1052,1,0,1,1,3,1,TA,5,Typ,0,No Fireplace,A,1968,RFn,1,288,TA,TA,Y,356,0,0,0,0,0,No Pool,GdWo,No Feature,11,2006,Warranty Deed,Normal,138500,4.248495242049359,9.035986984831405,38,38,0
RL,70,8400,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,SFoyer,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,Gd,GLQ,744,Unf,0,89,833,GasA,Gd,Y,SB,898,0,0,898,1,0,1,0,3,1,TA,6,Typ,0,No Fireplace,A,1968,RFn,1,326,TA,TA,Y,143,0,0,0,0,0,No Pool,No Fence,No Feature,8,2006,Warranty Deed,Normal,140000,4.248495242049359,9.035986984831405,38,38,0
RL,73,9759,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,No Exposure,BLQ,799,Unf,0,252,1051,GasA,TA,Y,SB,1051,0,0,1051,1,0,1,0,3,1,TA,6,Typ,0,No Fireplace,A,1966,RFn,1,264,TA,TA,Y,182,88,0,0,0,0,No Pool,No Fence,No Feature,3,2006,Warranty Deed,Normal,124400,4.290459441148391,9.18594521514146,40,40,0
RL,80,9600,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,140,TA,TA,PConc,TA,TA,Av,ALQ,602,Rec,402,137,1141,GasA,Gd,Y,SB,1141,0,0,1141,1,0,1,0,3,1,TA,6,Typ,0,No Fireplace,A,1967,Unf,1,568,TA,TA,Y,0,78,0,0,0,0,No Pool,No Fence,No Feature,7,2006,Warranty Deed,Normal,158000,4.382026634673881,9.169518377455928,39,39,0
RL,71,9230,Pave,No Alley,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,8,1965,1998,Hip,CompShg,MetalSd,MetalSd,BrkFace,166,TA,TA,CBlock,TA,TA,Mn,GLQ,661,Unf,0,203,864,GasA,Gd,Y,SB,1200,0,0,1200,1,0,1,1,1,1,Gd,6,Typ,0,No Fireplace,D,1977,Unf,2,884,TA,TA,Y,0,64,0,0,0,0,No Pool,MnPrv,No Feature,10,2006,Warranty Deed,Normal,146000,4.2626798770413155,9.130214327496898,41,8,0
RL,70,9100,Pave,No Alley,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No Exposure,BLQ,521,LwQ,174,169,864,GasA,TA,Y,SB,864,0,0,864,1,0,1,0,3,1,TA,5,Typ,0,No Fireplace,D,1964,Unf,2,624,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,7,2006,Warranty Deed,Normal,129900,4.248495242049359,9.116029692504942,48,48,0
RL,70,8393,Pave,No Alley,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,2005,Gable,CompShg,MetalSd,MetalSd,BrkFace,122,TA,TA,CBlock,TA,TA,No Exposure,LwQ,528,Unf,0,1098,1626,GasA,Ex,Y,SB,1712,0,0,1712,0,0,2,0,4,2,TA,8,Typ,0,No Fireplace,A,2005,Fin,2,588,TA,TA,Y,272,54,0,0,0,0,No Pool,No Fence,No Feature,6,2006,Warranty Deed,Not Normal,145000,4.248495242049359,9.035153304082828,47,1,0
RL,80,8800,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,RRAn,Norm,2fmCon,1Story,6,7,1965,2000,Hip,CompShg,BrkFace,VinylSd,None,0,TA,Gd,PConc,TA,TA,Mn,ALQ,901,BLQ,252,34,1187,GasA,Ex,Y,SB,1565,0,0,1565,1,0,2,0,3,1,Gd,7,Min1,2,TA,A,1965,RFn,1,299,TA,TA,Y,200,25,211,0,0,0,No Pool,MnPrv,Feature,6,2006,Warranty Deed,Not Normal,185900,4.382026634673881,9.082507000466299,41,6,0
RL,73,10368,Pave,No Alley,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,112,TA,TA,CBlock,TA,TA,No Exposure,ALQ,260,LwQ,748,0,1008,GasA,Ex,Y,SB,1488,0,0,1488,1,0,1,1,3,1,TA,7,Typ,1,Gd,A,1964,Fin,2,430,TA,TA,Y,154,60,0,0,0,0,No Pool,No Fence,No Feature,4,2006,Warranty Deed,Normal,167000,4.290459441148391,9.246479418592056,42,42,0
RL,75,10382,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,2fmCon,SLvl,6,5,1958,1958,Hip,CompShg,HdBoard,HdBoard,BrkFace,105,TA,Fa,CBlock,TA,TA,Gd,ALQ,513,Unf,0,75,588,GasA,TA,Y,SB,1095,0,0,1095,1,0,1,0,2,1,TA,6,Typ,0,No Fireplace,A,1958,RFn,1,264,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,3,2006,Other,Normal,140000,4.31748811353631,9.247828816387175,48,48,0
RL,69,8973,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1958,1991,Gable,CompShg,Plywood,Plywood,BrkFace,85,TA,TA,CBlock,TA,TA,No Exposure,Rec,567,BLQ,28,413,1008,GasA,TA,Y,FA,1053,0,0,1053,0,1,1,1,3,1,Ex,6,Typ,0,No Fireplace,2T,1998,RFn,2,750,TA,TA,Y,0,80,0,180,0,0,No Pool,MnWw,No Feature,7,2006,Warranty Deed,Not Normal,150000,4.23410650459726,9.101975347298058,48,15,0
RL,80,10800,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88,TA,TA,CBlock,TA,TA,No Exposure,ALQ,632,Unf,0,616,1248,GasA,Ex,Y,SB,1248,0,0,1248,1,0,1,0,3,1,TA,6,Typ,0,No Fireplace,A,1960,Unf,1,286,TA,TA,Y,0,0,0,0,0,0,No Pool,MnPrv,No Feature,5,2006,Warranty Deed,Normal,151500,4.382026634673881,9.287301413112312,46,46,0
RL,60,8550,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1934,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No Exposure,BLQ,574,Unf,0,242,816,GasA,Ex,Y,SB,816,0,0,816,1,0,1,0,2,1,TA,4,Typ,1,Fa,A,1949,Unf,1,240,TA,TA,Y,228,0,40,0,0,0,No Pool,MnPrv,No Feature,7,2006,Warranty Deed,Normal,129800,4.0943445622221,9.053686561930807,72,56,0
RL,68,9724,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1947,1950,Hip,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,No Exposure,Unf,0,Unf,0,938,938,GasA,Ex,Y,SB,1043,0,0,1043,0,0,1,0,2,1,TA,5,Typ,1,Gd,D,1947,Unf,1,273,TA,TA,Y,125,48,0,0,0,0,No Pool,GdWo,No Feature,5,2006,Warranty Deed,Normal,137000,4.219507705176107,9.182352335436015,59,56,0
RL,51,4712,Pave,No Alley,IR1,Lvl,Inside,Not Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,4,7,1946,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No Exposure,ALQ,384,Unf,0,363,747,GasA,TA,Y,SB,774,456,0,1230,1,0,1,1,3,1,TA,5,Typ,0,No Fireplace,D,1946,Unf,1,305,TA,TA,Y,0,57,0,0,63,0,No Pool,MnPrv,No Feature,8,2006,Warranty Deed,Not Normal,121600,3.9318256327243257,8.457867725331422,60,56,1
RL,51,5900,Pave,No Alley,IR1,Bnk,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1923,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,Gd,TA,No Exposure,Unf,0,Unf,0,440,440,GasA,TA,Y,FA,869,0,0,869,0,0,1,0,2,1,Fa,4,Typ,0,No Fireplace,None,0,None,0,0,None,None,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,8,2006,Warranty Deed,Normal,85500,3.9318256327243257,8.68270762989381,83,48,0
RL,92,7438,Pave,No Alley,IR1,Lvl,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1.5Fin,5,8,1908,1991,Gable,CompShg,AsbShng,Plywood,None,0,TA,TA,PConc,Fa,TA,No Exposure,Unf,0,Unf,0,504,504,GasA,Gd,Y,SB,936,316,0,1252,0,0,1,0,3,1,TA,5,Typ,0,No Fireplace,A,1986,Unf,2,576,TA,TA,Y,104,0,0,0,0,0,No Pool,MnPrv,No Feature,6,2006,Warranty Deed,Normal,127000,4.5217885770490405,8.914357274485015,98,15,1
RL,80,9600,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1990,Gable,CompShg,WdShing,Wd Shng,None,0,TA,TA,CBlock,TA,TA,Mn,BLQ,915,Unf,0,336,1251,GasA,TA,Y,SB,1433,0,0,1433,1,0,1,0,3,1,TA,7,Min1,1,Gd,A,1961,Unf,2,441,TA,TA,Y,144,0,205,0,0,0,No Pool,No Fence,No Feature,6,2006,Warranty Deed,Normal,161000,4.382026634673881,9.169518377455928,45,16,0
RL,89,10858,Pave,No Alley,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,6,1952,1952,Gable,CompShg,Wd Sdng,Plywood,Stone,150,TA,Gd,CBlock,TA,TA,Mn,LwQ,40,Unf,0,1404,1444,GasA,Ex,Y,SB,1624,0,0,1624,1,0,1,0,2,1,TA,6,Min1,1,Gd,A,1952,RFn,1,240,TA,TA,Y,0,40,324,0,0,0,No Pool,MnPrv,No Feature,7,2006,Warranty Deed,Normal,146500,4.48863636973214,9.292657414465397,54,54,0
RL,80,9600,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1951,1951,Gable,CompShg,HdBoard,HdBoard,Stone,144,TA,TA,CBlock,TA,TA,No Exposure,ALQ,996,Unf,0,60,1056,GasA,Ex,Y,FA,1216,0,0,1216,1,0,1,0,3,1,TA,7,Typ,0,No Fireplace,A,1951,RFn,1,280,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,5,2006,Warranty Deed,Normal,135000,4.382026634673881,9.169518377455928,55,55,0
RL,89,10680,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44,TA,TA,CBlock,TA,Fa,No Exposure,LwQ,756,Unf,0,1380,2136,GasA,TA,N,FA,2136,0,0,2136,0,0,2,0,4,1,TA,7,Mod,0,No Fireplace,D,1951,Unf,2,528,TA,TA,Y,0,30,0,0,0,0,No Pool,MnPrv,No Feature,10,2006,Warranty Deed,Normal,137900,4.48863636973214,9.276128112514186,55,55,0
RL,79,9490,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No Exposure,BLQ,403,Rec,165,238,806,GasA,TA,Y,FA,958,620,0,1578,1,0,1,0,3,1,Fa,5,Typ,2,TA,A,1941,Unf,1,240,TA,TA,Y,0,0,32,0,0,0,No Pool,MnPrv,No Feature,8,2006,Warranty Deed,Normal,133000,4.3694478524670215,9.157993891603974,65,56,1
RL,79,9462,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,6,1949,1973,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No Exposure,Unf,0,Unf,0,704,704,GasA,Gd,Y,FA,1024,704,0,1728,0,0,1,1,3,1,TA,7,Min1,1,Gd,A,1949,Unf,1,234,TA,TA,Y,245,60,0,0,0,0,No Pool,MnPrv,No Feature,7,2006,Warranty Deed,Normal,137000,4.3694478524670215,9.155039056191093,57,33,1
RL,82,9888,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No Exposure,BLQ,486,Unf,0,450,936,GasA,TA,Y,FA,936,0,0,936,0,0,1,0,2,1,TA,5,Typ,0,No Fireplace,A,1954,Unf,1,240,TA,TA,Y,0,0,160,0,0,0,No Pool,MnPrv,No Feature,3,2006,Warranty Deed,Normal,121000,4.406719247264253,9.199077179697472,52,31,0
RL,73,8917,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,No Exposure,Unf,0,Unf,0,1584,1584,GasA,TA,Y,SB,1584,0,0,1584,0,0,2,0,4,2,TA,8,Typ,0,No Fireplace,D,1967,Unf,2,506,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,10,2006,Warranty Deed,Normal,119000,4.290459441148391,9.095714846134879,39,39,0
RL,73,12700,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No Exposure,ALQ,939,Unf,0,307,1246,GasA,TA,Y,SB,1246,0,0,1246,1,0,1,0,3,1,TA,6,Typ,2,Gd,A,1964,RFn,2,441,TA,TA,Y,0,69,0,0,0,0,No Pool,No Fence,No Feature,11,2006,Warranty Deed,Normal,172000,4.290459441148391,9.449357272446683,42,42,0
RL,85,8500,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203,TA,TA,CBlock,TA,TA,No Exposure,Rec,600,Unf,0,635,1235,GasA,TA,Y,SB,1235,0,0,1235,0,0,1,0,2,1,TA,6,Typ,0,No Fireplace,A,1961,Unf,2,480,TA,TA,Y,0,0,0,0,0,0,No Pool,GdWo,No Feature,12,2006,Warranty Deed,Not Normal,98600,4.442651256490317,9.047821442478408,45,45,0
RL,88,14200,Pave,No Alley,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,309,TA,TA,CBlock,TA,TA,No Exposure,Rec,445,Unf,0,479,924,GasA,Ex,Y,SB,1216,941,0,2157,0,0,2,1,4,1,Gd,8,Typ,2,Gd,A,1966,Fin,2,487,TA,TA,Y,105,66,0,0,0,0,No Pool,GdPrv,No Feature,5,2006,Warranty Deed,Normal,226000,4.477336814478207,9.560997243589352,40,40,1
RL,75,9000,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No Exposure,LwQ,812,Unf,0,124,936,GasA,TA,Y,SB,1128,0,0,1128,0,0,1,0,2,1,TA,5,Min1,0,No Fireplace,A,1954,Unf,1,286,TA,TA,Y,0,0,0,0,0,0,No Pool,GdWo,No Feature,6,2006,Warranty Deed,Not Normal,118000,4.31748811353631,9.104979856318357,52,52,0
RL,109,9723,Pave,No Alley,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,332,TA,TA,CBlock,TA,TA,No Exposure,Unf,0,Unf,0,1008,1008,GasA,TA,Y,SB,1008,0,0,1008,0,0,1,0,2,1,TA,5,Typ,0,No Fireplace,A,1963,RFn,2,430,TA,TA,Y,0,0,0,0,0,0,No Pool,No Fence,No Feature,10,2006,Warranty Deed,Normal,135000,4.6913478822291435,9.182249491809657,43,43,0
RL,70,7728,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120,TA,TA,CBlock,TA,TA,Av,ALQ,803,Unf,0,303,1106,GasA,TA,Y,SB,1190,0,0,1190,1,0,1,0,3,1,TA,6,Typ,0,No Fireplace,A,1962,Unf,2,540,TA,TA,Y,0,18,0,0,0,0,No Pool,GdWo,No Feature,5,2006,Warranty Deed,Normal,132500,4.248495242049359,8.952605375892354,44,44,0
RL,70,8400,Pave,No Alley,Reg,Lvl,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,Fa,TA,Mn,BLQ,623,Unf,0,556,1179,GasA,Gd,Y,SB,1364,0,0,1364,0,0,1,1,3,1,TA,6,Typ,1,Gd,A,1957,RFn,1,331,TA,TA,Y,0,60,0,0,0,0,No Pool,GdPrv,No Feature,3,2006,Warranty Deed,Normal,132000,4.248495242049359,9.035986984831405,49,49,0
RL,80,11600,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,175,TA,TA,CBlock,TA,TA,No Exposure,Rec,565,Unf,0,818,1383,GasA,TA,Y,SB,1383,0,0,1383,0,0,1,1,3,1,TA,7,Typ,0,No Fireplace,A,1960,RFn,1,292,TA,TA,Y,0,45,0,0,0,0,No Pool,No Fence,No Feature,4,2006,Warranty Deed,Normal,145250,4.382026634673881,9.358760377094455,46,46,0
RL,72,10152,Pave,No Alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1956,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,Av,BLQ,914,Unf,0,210,1124,GasA,Ex,Y,SB,1124,0,0,1124,1,0,1,0,3,1,TA,6,Typ,1,TA,A,1956,Fin,1,353,TA,TA,Y,0,211,180,0,142,0,No Pool,No Fence,No Feature,5,2006,Warranty Deed,Normal,153000,4.276666119016055,9.225426009394223,50,12,0
RL,72,10011,Pave,No Alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,64,TA,TA,CBlock,TA,TA,No Exposure,BLQ,360,Unf,0,710,1070,GasA,TA,Y,SB,1236,0,0,1236,0,1,1,0,2,1,Gd,6,Min1,1,Fa,A,1957,Unf,1,447,TA,TA,Y,0,0,0,0,0,0,No Pool,MnPrv,No Feature,5,2006,Warranty Deed,Normal,134450,4.276666119016055,9.211439767419483,49,10,0
